"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72483023232","1991-01-01","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  36.8","24","  23.7","24","1024.4","24","023.4","24","  4.5","24","  2.1","24","  6.0","999.9","  53.1"," ","  26.1"," "," 0.00","C","999.9","100000"
"72483023232","1991-01-02","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  37.5","24","  25.8","24","1021.9","24","020.9","24","  5.1","24","  1.9","24","  6.0","999.9","  54.0"," ","  28.0"," "," 0.00","D","999.9","100000"
"72483023232","1991-01-03","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  41.8","24","  29.4","24","1018.5","24","017.4","24","  3.8","24","  3.6","24","  6.0","999.9","  54.0"," ","  35.1"," "," 0.00","D","999.9","000000"
"72483023232","1991-01-04","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  41.2","24","  33.7","24","1014.8","24","013.7","24","  2.6","24","  2.6","24","  6.0","999.9","  51.1"," ","  30.9"," "," 0.00","D","999.9","100000"
"72483023232","1991-01-05","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  37.9","24","  36.9","24","1018.5","24","017.5","24","  0.3","24","  3.2","24","  7.0","999.9","  51.1"," ","  34.0"," "," 0.00","D","999.9","100000"
"72483023232","1991-01-06","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  42.5","24","  40.4","24","1022.3","24","021.4","24","  1.5","24","  3.4","24","  7.0","999.9","  45.0","*","  37.9"," "," 0.04","C","999.9","110000"
"72483023232","1991-01-07","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.1","24","  43.5","24","1023.6","24","022.5","24","  1.6","24","  4.8","24","  8.9","999.9","  46.9","*","  43.0"," "," 0.25","D","999.9","110000"
"72483023232","1991-01-08","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.6","24","  43.1","24","1022.3","24","021.3","24","  4.3","24","  6.6","24"," 17.1","999.9","  54.0","*","  44.1"," "," 0.04","D","999.9","110000"
"72483023232","1991-01-09","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  49.9","24","  45.0","24","1015.5","24","014.5","24","  5.6","24","  6.5","24"," 10.1","999.9","  55.0"," ","  46.9"," "," 0.02","D","999.9","110000"
"72483023232","1991-01-10","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.9","24","  41.7","24","1022.2","24","021.1","23","  2.1","24","  4.0","24"," 11.1","999.9","  57.0","*","  39.0"," "," 0.01","C","999.9","110000"
