"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72483023232","2009-01-01","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  41.9","24","  39.1","24","1023.3","18","022.4","24","  2.8","24","  1.3","24","  5.1","999.9","  43.0","*","  39.2","*"," 0.00","G","999.9","000000"
"72483023232","2009-01-02","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  44.4","24","  40.4","24","1016.9","18","015.8","24","  3.7","24","  7.2","24"," 12.0"," 19.0","  48.9","*","  42.8","*"," 0.00","G","999.9","010000"
"72483023232","2009-01-03","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  44.0","24","  35.3","24","1016.8","23","015.9","24","  8.3","24","  8.9","24"," 17.1"," 22.0","  52.0"," ","  35.1"," "," 0.04","G","999.9","000000"
"72483023232","2009-01-04","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  36.7","24","  28.2","24","1020.1","22","019.5","24","  9.0","24","  2.0","24","  7.0","999.9","  51.1"," ","  25.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-05","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  43.1","24","  36.6","24","1023.8","22","022.9","24","  7.2","24","  2.1","24","  5.1","999.9","  48.9"," ","  39.0"," "," 0.00","G","999.9","010000"
"72483023232","2009-01-06","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  44.0","24","  39.5","24","1025.0","14","024.3","24","  4.1","24","  3.4","24","  7.0","999.9","  54.0"," ","  35.1"," "," 0.03","G","999.9","100000"
"72483023232","2009-01-07","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  40.7","24","  37.5","24","1026.4","14","025.6","24","  3.3","24","  2.6","24","  8.0","999.9","  53.1"," ","  33.1"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-08","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  45.6","24","  41.3","24","1023.2","21","022.4","24","  5.0","24","  3.1","24"," 13.0","999.9","  46.9","*","  44.6","*"," 0.00","G","999.9","000000"
"72483023232","2009-01-09","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  42.3","24","  37.1","24","1025.1","20","023.9","24","  5.5","24","  4.1","24"," 15.0","999.9","  57.0"," ","  32.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-10","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  42.9","24","  35.5","24","1032.0","20","031.3","24","  6.1","24","  0.5","24","  2.9","999.9","  60.1"," ","  30.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-11","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  40.8","24","  35.4","24","1033.0","14","032.6","24","  2.8","24","  0.5","24","  5.1","999.9","  60.1","*","  28.4","*"," 0.00","G","999.9","100000"
"72483023232","2009-01-12","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  46.9","24","  38.5","24","1027.2","15","026.6","24","  4.6","24","  2.0","24","  8.9","999.9","  73.9"," ","  33.1"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-13","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  48.7","24","  40.2","24","1027.0","19","026.4","24","  3.9","24","  1.4","24","  5.1","999.9","  66.0"," ","  34.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-14","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  47.1","24","  39.9","24","1024.4","15","023.8","24","  3.4","24","  0.3","24","  4.1","999.9","  64.9"," ","  32.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-15","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  47.2","24","  39.0","24","1022.1","15","021.3","24","  3.3","24","  0.2","24","  4.1","999.9","  68.0"," ","  32.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-16","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  47.9","24","  40.3","24","1023.5","18","022.6","24","  3.1","24","  0.5","24","  4.1","999.9","  66.0"," ","  33.1"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-17","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  49.1","24","  41.4","24","1023.8","13","023.6","24","  3.2","24","  0.7","24","  4.1","999.9","  68.0"," ","  35.1"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-18","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  49.6","24","  38.5","24","1025.2","24","024.3","24","  7.4","24","  1.9","24","  7.0","999.9","  68.0"," ","  36.0"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-19","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  48.1","24","  35.8","24","1025.4","24","024.7","23","  8.7","24","  0.4","24","  4.1","999.9","  69.1"," ","  33.1"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-20","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  49.2","24","  36.1","24","1022.0","24","021.1","24"," 10.0","24","  1.7","24","  5.1","999.9","  68.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-21","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  49.3","24","  39.6","24","1017.6","24","016.7","24","  9.4","24","  0.4","24","  4.1","999.9","  66.9"," ","  41.0"," "," 0.00","G","999.9","010000"
"72483023232","2009-01-22","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  51.2","24","  48.2","24","1016.5","16","015.7","24","  3.8","24","  2.9","24","  6.0","999.9","  55.0","*","  48.2","*"," 0.59","G","999.9","010000"
"72483023232","2009-01-23","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  53.1","24","  50.4","24","1017.4","12","016.7","24","  3.8","24","  3.3","24","  7.0","999.9","  55.9"," ","  51.1"," "," 0.58","G","999.9","010000"
"72483023232","2009-01-24","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  54.6","24","  51.3","24","1019.2","15","018.2","24","  4.3","24","  4.7","24"," 15.0"," 22.0","  59.0"," ","  52.0"," "," 0.17","G","999.9","010000"
"72483023232","2009-01-25","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  48.0","24","  39.5","24","1018.1","24","017.2","24"," 10.0","24","  5.0","24"," 12.0"," 20.0","  57.0"," ","  37.9"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-26","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  46.1","24","  37.5","24","1017.4","24","016.5","24"," 10.0","24","  4.6","24"," 11.1"," 15.9","  55.9"," ","  37.0"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-27","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  44.0","24","  26.2","24","1028.5","24","027.6","24"," 10.0","24","  7.4","24"," 13.0"," 18.1","  55.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-28","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  44.0","24","  32.7","24","1032.4","24","031.5","24","  9.8","24","  4.0","24","  9.9","999.9","  61.0"," ","  35.1"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-29","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  45.5","24","  36.2","24","1027.6","24","026.7","24","  9.3","24","  1.1","24","  8.0","999.9","  62.1"," ","  32.0"," "," 0.00","G","999.9","000000"
"72483023232","2009-01-30","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  47.4","24","  39.2","24","1027.1","21","026.3","24","  5.5","24","  0.5","24","  4.1","999.9","  64.0"," ","  34.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-01-31","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  48.5","24","  39.9","24","1022.1","16","021.4","24","  4.8","24","  1.4","17","  6.0","999.9","  66.9"," ","  37.0"," "," 0.00","G","999.9","000000"
"72483023232","2009-02-01","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  49.5","24","  38.4","24","1021.7","19","020.8","24","  6.3","24","  2.1","24","  8.0","999.9","  66.9","*","  35.6","*"," 0.00","G","999.9","100000"
"72483023232","2009-02-02","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  50.4","24","  40.4","24","1024.2","16","023.6","24","  5.5","24","  1.2","24","  5.1","999.9","  68.0"," ","  37.9"," "," 0.00","G","999.9","100000"
"72483023232","2009-02-03","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  51.0","24","  40.3","24","1021.0","20","020.2","24","  7.6","24","  0.7","24","  4.1","999.9","  69.1"," ","  36.0"," "," 0.00","G","999.9","100000"
"72483023232","2009-02-04","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  50.8","24","  41.5","24","1015.7","24","014.9","24","  8.8","24","  0.8","24","  5.1","999.9","  69.1"," ","  39.9"," "," 0.00","G","999.9","000000"
"72483023232","2009-02-05","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  54.1","24","  43.4","24","1013.4","24","012.5","24"," 10.0","24","  5.6","24"," 14.0"," 22.0","  64.9"," ","  48.9"," "," 0.00","G","999.9","010000"
"72483023232","2009-02-06","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  52.9","24","  47.4","24","1011.8","22","010.7","24","  8.8","24","  4.8","24","  8.9","999.9","  59.0"," ","  48.9"," "," 0.15","G","999.9","010000"
"72483023232","2009-02-07","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  50.3","24","  45.9","24","1010.9","15","010.5","24","  6.4","24","  3.7","24","  7.0","999.9","  60.1","*","  42.8","*"," 0.13","G","999.9","110000"
"72483023232","2009-02-08","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  47.9","24","  42.6","24","1011.0","16","010.2","24","  6.4","24","  4.7","24"," 12.0"," 20.0","  57.9","*","  37.4","*"," 0.00","G","999.9","100000"
"72483023232","2009-02-09","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  46.3","24","  37.5","24","1011.3","23","010.1","24","  9.9","24","  6.2","24"," 20.0"," 27.0","  55.4","*","  37.0","*"," 0.06","G","999.9","010000"
"72483023232","2009-02-10","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  41.1","24","  30.4","24","1020.1","24","019.2","24","  9.8","24","  2.6","24"," 11.1"," 17.1","  53.1"," ","  28.9"," "," 0.00","G","999.9","000000"
"72483023232","2009-02-11","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  47.5","24","  38.7","24","1020.7","19","019.9","24","  8.9","24","  7.2","24"," 12.0"," 31.1","  53.1"," ","  43.0"," "," 0.08","G","999.9","010000"
"72483023232","2009-02-12","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  45.2","24","  40.9","24","1020.3","14","019.7","24","  8.7","24","  3.4","24","  7.0","999.9","  51.1"," ","  42.1"," "," 0.16","G","999.9","010000"
"72483023232","2009-02-13","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  46.2","24","  39.2","24","1017.3","20","016.1","24","  9.1","24","  5.3","24"," 14.0"," 25.1","  50.0"," ","  39.9"," "," 0.13","G","999.9","010000"
"72483023232","2009-02-14","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  46.2","24","  39.1","24","1015.9","19","015.0","24","  9.6","24","  8.4","24"," 13.0"," 22.0","  55.0"," ","  42.1"," "," 0.74","G","999.9","010000"
"72483023232","2009-02-15","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  50.4","24","  37.6","24","1010.8","24","009.9","24","  9.7","24"," 13.8","24"," 24.1"," 35.9","  54.0"," ","  46.9"," "," 0.03","G","999.9","010000"
"72483023232","2009-02-16","38.5069","-121.495","4.6","SACRAMENTO AIRPORT ASOS, CA US","  49.5","24","  41.7","24","1003.4","23","002.5","24","  9.0","24","  7.7","24"," 17.1"," 31.1","  54.0"," ","  46.0"," "," 0.32","G","999.9","010000"
