"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72483023232","2003-01-01","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.3","24","  41.7","24","1025.9","23","999.9"," 0","  6.5","24","  2.7","24","  7.0","999.9","  57.9"," ","  36.0"," "," 0.34","G","999.9","100010"
"72483023232","2003-01-02","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.4","24","  43.5","24","1024.8","23","999.9"," 0","  6.4","24","  2.0","24","  7.0","999.9","  55.9"," ","  36.0"," "," 0.00","G","999.9","100000"
"72483023232","2003-01-03","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  48.5","24","  44.2","24","1023.4","24","999.9"," 0","  7.2","24","  4.7","24","  8.9","999.9","  60.1"," ","  41.0"," "," 0.00","G","999.9","100000"
"72483023232","2003-01-04","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  49.2","24","  46.2","24","1023.4","20","999.9"," 0","  3.6","24","  2.1","24","  7.0","999.9","  60.1"," ","  41.0"," "," 0.00","G","999.9","100000"
"72483023232","2003-01-05","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  52.9","24","  47.8","24","1024.9","22","999.9"," 0","  5.2","24","  6.0","24"," 11.1","999.9","  66.0"," ","  43.0"," "," 0.01","G","999.9","100000"
"72483023232","2003-01-06","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  50.1","24","  45.0","24","1020.4","21","999.9"," 0","  3.5","24","  4.9","24"," 10.1","999.9","  66.0"," ","  41.0"," "," 0.00","G","999.9","100000"
"72483023232","2003-01-07","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.9","24","  43.8","24","1021.9","22","999.9"," 0","  1.7","24","  4.4","24"," 10.1","999.9","  57.0"," ","  37.0"," "," 0.01","G","999.9","100010"
"72483023232","2003-01-08","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.1","24","  43.1","24","1018.5","21","999.9"," 0","  2.0","24","  4.2","24","  8.9","999.9","  57.0"," ","  37.0"," "," 0.00","G","999.9","100000"
"72483023232","2003-01-09","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.7","24","  44.4","24","1017.6","20","999.9"," 0","  1.9","24","  1.5","24","  6.0","999.9","  50.0"," ","  42.1"," "," 0.00","G","999.9","110000"
"72483023232","2003-01-10","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  51.0","24","  49.4","24","1016.9","20","999.9"," 0","  3.6","24","  4.5","24"," 14.0"," 19.0","  57.2","*","  46.9","*"," 0.42","G","999.9","110000"
