"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"08215099999","2016-01-01","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  34.9","20","  34.4","20","9999.9"," 0","812.4","20","  3.3","20"," 14.8","20"," 24.1","999.9","  39.2"," ","  31.8","*"," 0.02","G","999.9","110000"
"08215099999","2016-01-02","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  27.9","20","  27.8","20","9999.9"," 0","812.0","20","  5.3","20","  8.0","20"," 12.0","999.9","  30.4","*","  25.7","*"," 0.58","G","999.9","111000"
"08215099999","2016-01-03","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  34.9","20","  34.4","20","9999.9"," 0","808.0","20","  8.1","20"," 13.7","20"," 22.9","999.9","  42.6","*","  25.5"," "," 0.09","G","  0.4","010000"
"08215099999","2016-01-04","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  38.3","20","  38.3","20","9999.9"," 0","800.8","20","  1.9","20"," 15.0","20"," 26.0","999.9","  42.8"," ","  29.8","*"," 0.94","G","999.9","111000"
"08215099999","2016-01-05","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  25.1","20","  24.8","20","9999.9"," 0","800.2","20","  2.1","20"," 10.0","20"," 12.0","999.9","  30.6"," ","  22.3","*"," 0.97","G","  1.6","011000"
"08215099999","2016-01-06","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  27.1","20","  26.9","20","9999.9"," 0","806.1","20","  1.9","20"," 12.5","20"," 24.1","999.9","  36.0","*","  21.9"," "," 0.18","G","  2.4","111000"
"08215099999","2016-01-07","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  39.1","19","  37.4","19","9999.9"," 0","808.3","19"," 12.0","19"," 17.0","19"," 22.0","999.9","  42.6"," ","  31.8"," "," 0.23","G","  1.2","010000"
"08215099999","2016-01-08","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  38.1","20","  37.7","20","9999.9"," 0","805.4","20","  2.6","20"," 13.6","20"," 22.0","999.9","  40.5","*","  32.0","*"," 0.00","G","999.9","111000"
"08215099999","2016-01-09","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  33.9","20","  32.7","20","9999.9"," 0","803.2","20","  7.0","19"," 11.0","20"," 20.0","999.9","  37.0"," ","  31.8"," "," 1.13","G","  0.8","111000"
"08215099999","2016-01-10","40.8","-4.0166666","1888.0","NAVACERRADA PUERTO, SP","  35.5","20","  35.2","20","9999.9"," 0","801.7","20","  4.1","20"," 20.6","20"," 26.0","999.9","  37.9"," ","  32.7"," "," 0.01","G","999.9","110000"
