"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72483023232","1994-01-01","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  43.7","17","  42.7","17","1024.9","17","023.8","17","  1.0","17","  5.5","17"," 10.1","999.9","  46.9"," ","  41.9"," "," 0.00","H","999.9","110000"
"72483023232","1994-01-02","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.7","18","  44.8","18","1028.4","18","027.5","17","  3.7","18","  6.7","18"," 12.0","999.9","  50.0","*","  43.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-03","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.1","18","  44.6","18","1026.0","18","025.0","17","  3.0","18","  3.1","18","  6.0","999.9","  50.9"," ","  44.1","*"," 0.00","H","999.9","110000"
"72483023232","1994-01-04","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.2","18","  43.9","18","1022.2","18","021.2","17","  2.1","18","  4.0","18","  7.0","999.9","  46.9"," ","  43.0"," "," 0.01","A","999.9","110000"
"72483023232","1994-01-05","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.0","18","  44.5","18","1022.4","18","021.4","17","  4.7","18","  7.7","18"," 14.0","999.9","  51.1","*","  43.9"," "," 0.08","G","999.9","110000"
"72483023232","1994-01-06","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.9","17","  39.2","17","1025.4","17","024.4","17"," 61.7","17","  7.5","17"," 11.1","999.9","  55.0","*","  36.0"," "," 0.00","G","999.9","000000"
"72483023232","1994-01-07","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  42.1","18","  37.9","18","1026.8","18","025.8","17"," 15.7","18","  4.8","18","  8.9","999.9","  55.9"," ","  32.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-08","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  41.8","18","  39.8","18","1023.7","18","022.7","17","  3.8","18","  3.4","18","  8.0","999.9","  50.0"," ","  36.0"," "," 0.00","H","999.9","110000"
"72483023232","1994-01-09","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.5","18","  44.2","18","1021.6","18","020.5","16","  4.5","18","  6.0","18"," 11.1","999.9","  55.9","*","  43.9"," "," 0.12","C","999.9","100000"
"72483023232","1994-01-10","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.6","18","  41.4","18","1022.9","18","021.9","17"," 16.1","18","  4.9","18"," 11.1","999.9","  55.9"," ","  34.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-11","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.1","18","  41.0","18","1025.9","18","024.8","17","  3.8","18","  5.2","18"," 14.0","999.9","  57.9","*","  32.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-12","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  48.2","18","  41.4","18","1027.0","18","026.0","17","  6.6","18","  4.7","18"," 12.0","999.9","  59.0","*","  34.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-13","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.4","18","  40.9","18","1027.1","18","026.1","17","  2.3","18","  2.4","18","  7.0","999.9","  59.0"," ","  32.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-14","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  44.4","18","  41.1","18","1022.3","18","021.3","17","  2.4","18","  3.9","18","  7.0","999.9","  60.1","*","  34.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-15","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  44.1","18","  41.9","18","1020.3","18","019.3","17","  1.0","18","  2.7","18","  5.1","999.9","  57.0","*","  37.0","*"," 0.00","B","999.9","100000"
"72483023232","1994-01-16","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.2","18","  43.0","18","1020.5","18","019.4","17","  2.4","18","  2.6","18","  8.0","999.9","  59.0"," ","  37.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-17","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  49.2","18","  43.5","18","1022.4","18","021.4","17","  2.4","18","  1.9","18","  6.0","999.9","  66.0","*","  35.1","*"," 0.00","A","999.9","100000"
"72483023232","1994-01-18","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  50.1","18","  44.0","18","1021.1","18","020.0","17","  2.5","18","  2.1","18","  7.0","999.9","  65.8"," ","  34.0"," "," 0.00","B","999.9","100000"
"72483023232","1994-01-19","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  49.5","18","  43.1","18","1017.3","18","016.4","17","  2.4","18","  0.9","18","  4.1","999.9","  66.0","*","  34.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-20","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  50.4","17","  44.2","17","1019.1","17","018.1","17","  2.8","17","  1.2","17","  4.1","999.9","  65.8"," ","  34.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-21","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  52.1","18","  45.7","18","1022.4","18","021.4","17","  2.4","18","  3.8","18","  7.0","999.9","  64.0","*","  41.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-22","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  51.9","18","  44.0","18","1020.4","18","019.4","17","  3.1","18","  2.9","18","  7.0","999.9","  64.9"," ","  39.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-23","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  55.0","18","  49.6","18","1013.3","18","012.5","17"," 15.7","18","  8.7","18"," 15.9"," 21.0","  61.9"," ","  52.0","*"," 0.35","G","999.9","110000"
"72483023232","1994-01-24","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  50.6","18","  46.9","18","1012.6","18","011.6","17"," 18.8","18","  8.2","18"," 13.0","999.9","  61.0"," ","  46.9"," "," 0.00","G","999.9","110000"
"72483023232","1994-01-25","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.4","18","  44.8","18","1013.6","18","012.5","17"," 22.3","18"," 10.1","18"," 14.0"," 15.9","  52.9"," ","  43.0"," "," 0.24","C","999.9","110000"
"72483023232","1994-01-26","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  48.9","18","  46.1","18","1019.5","18","018.5","17"," 10.9","18","  7.1","18"," 12.0","999.9","  52.0"," ","  45.9"," "," 0.28","C","999.9","110000"
"72483023232","1994-01-27","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  48.9","18","  39.5","18","1018.4","18","017.5","17"," 55.0","18","  9.9","18"," 22.9","999.9","  59.0","*","  39.0","*"," 0.00","B","999.9","000000"
"72483023232","1994-01-28","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.6","18","  36.5","18","1018.8","18","017.8","17"," 29.6","18","  7.7","18"," 14.0"," 19.8","  59.0"," ","  34.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-29","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.3","18","  35.2","18","1025.8","18","024.7","17"," 37.0","18","  2.7","18","  6.0","999.9","  59.0","*","  29.8"," "," 0.00","C","999.9","000000"
"72483023232","1994-01-30","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.0","18","  38.4","18","1027.0","18","026.0","17"," 11.0","18","  3.3","18","  7.0","999.9","  59.9"," ","  32.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-01-31","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  44.1","18","  35.9","18","1025.4","18","024.4","17"," 12.2","18","  3.9","18","  8.0","999.9","  60.1","*","  34.0"," "," 0.51","C","999.9","100000"
"72483023232","1994-02-01","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  44.5","18","  37.4","18","1026.9","18","025.8","17","  9.1","18","  2.4","18","  7.0","999.9","  59.9"," ","  30.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-02-02","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  44.3","18","  36.0","18","1022.4","18","021.3","17","  9.0","18","  2.0","18","  5.1","999.9","  57.0","*","  30.9","*"," 0.00","B","999.9","000000"
"72483023232","1994-02-03","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.5","18","  39.8","18","1018.3","18","017.2","17","  5.4","18","  4.7","18","  8.0","999.9","  57.0","*","  39.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-02-04","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  51.2","18","  39.7","18","1016.6","18","015.6","17","  8.0","18","  3.1","18","  5.1","999.9","  61.0","*","  37.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-02-05","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  48.1","18","  39.3","18","1019.5","18","018.5","17","  7.5","18","  4.3","18","  8.9","999.9","  61.9"," ","  36.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-02-06","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  48.8","18","  45.4","18","1015.0","18","014.1","17","  4.2","18","  6.1","18"," 10.1","999.9","  54.9"," ","  41.0"," "," 0.20","C","999.9","110000"
"72483023232","1994-02-07","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  52.4","18","  49.5","18","1004.3","18","003.4","17","  8.5","18","  6.8","18"," 11.8"," 19.8","  57.9","*","  50.0"," "," 0.67","C","999.9","110000"
"72483023232","1994-02-08","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  51.0","18","  47.5","18","1005.1","18","004.3","17"," 16.2","18","  7.3","18"," 11.1","999.9","  59.0"," ","  46.9"," "," 0.33","C","999.9","110100"
"72483023232","1994-02-09","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.6","18","  38.6","18","1021.6","18","020.4","17"," 46.7","18","  5.8","18"," 10.1","999.9","  59.0","*","  32.9"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-10","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  51.6","18","  46.3","18","1019.8","18","018.8","17"," 17.1","18","  9.5","18"," 15.9","999.9","  61.0"," ","  46.9"," "," 0.00","C","999.9","110000"
"72483023232","1994-02-11","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.9","18","  33.9","18","1021.3","18","020.2","17"," 68.5","18"," 12.3","18"," 24.1","999.9","  55.9"," ","  36.0"," "," 0.04","C","999.9","000000"
"72483023232","1994-02-12","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  45.8","18","  32.6","18","1028.7","18","027.6","17"," 51.7","18","  7.3","18"," 15.0"," 22.0","  57.0","*","  29.8"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-13","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.9","18","  35.6","18","1027.8","18","026.7","17"," 17.4","18","  2.5","18","  7.0","999.9","  61.0","*","  30.9"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-14","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.5","18","  35.3","18","1022.1","18","021.0","17"," 16.9","18","  1.5","18","  7.0","999.9","  61.9"," ","  32.0","*"," 0.00","B","999.9","000000"
"72483023232","1994-02-15","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  49.9","18","  38.6","18","1019.7","18","018.7","17"," 12.7","18","  4.3","18","  7.0","999.9","  63.0"," ","  36.9"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-16","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  52.5","18","  44.5","18","1015.0","18","013.9","17","  6.4","18","  4.8","18"," 11.1","999.9","  61.0","*","  43.9"," "," 0.00","C","999.9","100000"
"72483023232","1994-02-17","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  54.3","18","  43.5","18","1002.9","18","002.1","17"," 11.6","18"," 13.0","18"," 22.0"," 24.9","  61.9"," ","  47.8"," "," 0.08","B","999.9","110000"
"72483023232","1994-02-18","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.4","18","  40.7","18","1007.2","18","006.2","17"," 29.6","18"," 10.4","18"," 15.9","999.9","  54.9"," ","  39.9"," "," 0.08","C","999.9","010000"
"72483023232","1994-02-19","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  44.6","18","  39.1","18","1011.6","18","010.5","17"," 24.1","18"," 11.1","18"," 15.9"," 24.9","  54.0"," ","  37.9"," "," 0.00","H","999.9","110000"
"72483023232","1994-02-20","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  46.9","18","  41.5","18","1012.4","18","011.4","17"," 20.4","18"," 13.0","18"," 18.1"," 35.0","  57.0","*","  41.9"," "," 0.12","B","999.9","110000"
"72483023232","1994-02-21","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.7","18","  42.1","18","1019.4","18","018.4","17"," 29.1","18","  9.2","18"," 12.0","999.9","  57.9"," ","  41.0"," "," 0.02","C","999.9","110000"
"72483023232","1994-02-22","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  47.1","18","  40.1","18","1023.4","18","022.3","17"," 28.7","18","  7.0","18"," 13.0","999.9","  56.8"," ","  34.0"," "," 0.00","C","999.9","100000"
"72483023232","1994-02-23","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  49.1","18","  37.2","18","1022.8","18","021.8","17"," 59.9","18","  3.9","18"," 12.0","999.9","  61.0","*","  34.0"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-24","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  53.6","18","  40.7","18","1018.9","18","017.9","17"," 35.1","18","  3.1","18","  7.0","999.9","  64.0","*","  36.9"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-25","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  54.1","18","  44.9","18","1014.5","18","013.5","17"," 13.1","18","  4.1","18","  8.0","999.9","  65.8"," ","  39.9"," "," 0.00","C","999.9","000000"
"72483023232","1994-02-26","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  53.3","18","  50.2","18","1015.5","18","014.5","17","  5.2","18","  5.0","18"," 10.1","999.9","  63.0"," ","  48.9"," "," 0.16","C","999.9","110000"
"72483023232","1994-02-27","38.5069","-121.495","4.6","SACRAMENTO EXECUTIVE AIRPORT, CA US","  55.1","19","  50.6","19","1019.2","19","018.0","17"," 11.2","19","  5.5","19","  8.0","999.9","  64.0","*","  47.8"," "," 0.01","C","999.9","100000"
